From.Grade,To.Grade,Is.Non.Annual.,Days,Departure.Date,Deposit.Date,Tuition,FRP.Active,FRP.Cancelled,Cancelled.Pax,Total.Discount.Pax,Initial.System.Date,Parent.Meeting.Flag,MDR.Low.Grade,MDR.High.Grade,EZ.Pay.Take.Up.Rate,School.Sponsor,FPP,NumberOfMeetingswithParents,SingleGradeTripFlag,Retained.in.2012.,Ability_to_Pay,Travel.Type_B,Travel.Type_N,Travel.Type_T,School.Type_Catholic,School.Type_PUBLIC,School.Type_Private non-Christian,SPR.New.Existing_NEW,SchoolSizeIndicator_M-L,SchoolSizeIndicator_S,SchoolSizeIndicator_S-M,SchoolSizeIndicator_missing,Region_New_Mountain,Region_New_North East,Region_New_Northen California,Region_New_Pacific,Region_New_South Atlantic,Region_New_South Central,Region_New_Southern California,Region_New_Texas,Region_New_West North Central,DepartureSeason_Winter
6.0,8.0,1.0,5.0,40693.0,40471.0,929.0,28.0,2.0,2.0,3.0,40248.0,1.0,6.0,8.0,0.156,0.0,45.0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4.0,5.0,0.0,1.0,40694.0,40481.0,445.0,20.0,1.0,3.0,1.0,40295.0,0.0,0.0,5.0,0.11599999999999999,0.0,43.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7.0,8.0,1.0,3.0,40694.0,40466.0,1324.0,9.0,0.0,0.0,1.0,40207.0,1.0,4.0,8.0,0.546,0.0,11.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,1.0,3.0,40694.0,40483.0,1318.0,7.0,0.0,0.0,1.0,40211.0,1.0,6.0,8.0,0.33299999999999996,0.0,9.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,0.0,3.0,40694.0,40452.0,1193.0,6.0,11.0,13.0,1.0,40313.0,1.0,6.0,8.0,0.2,0.0,10.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,8.0,0.0,3.0,40694.0,40483.0,1249.0,5.0,1.0,0.0,1.0,40409.0,1.0,-1.0,12.0,0.2,0.0,5.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8.0,8.0,0.0,4.0,40694.0,40482.0,1910.0,18.0,5.0,8.0,6.0,40282.0,1.0,6.0,8.0,0.385,0.0,39.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40694.0,40452.0,1649.0,15.0,1.0,3.0,1.0,40281.0,1.0,6.0,8.0,0.08,0.0,25.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40694.0,40312.0,1656.0,33.0,1.0,3.0,3.0,40214.0,1.0,7.0,9.0,0.36,0.0,50.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40694.0,40494.0,1549.0,21.0,4.0,5.0,1.0,40310.0,1.0,8.0,8.0,0.32299999999999995,0.0,31.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40694.0,40480.0,1469.0,7.0,2.0,3.0,2.0,40246.0,0.0,6.0,8.0,0.14300000000000002,0.0,21.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40694.0,40472.0,609.0,50.0,8.0,14.0,8.0,40344.0,1.0,6.0,8.0,0.163,0.0,135.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.0,8.0,0.0,4.0,40694.0,40483.0,1762.0,7.0,4.0,4.0,2.0,40283.0,1.0,6.0,8.0,0.28600000000000003,0.0,14.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,0.0,4.0,40694.0,40501.0,1650.0,7.0,4.0,6.0,2.0,40480.0,1.0,7.0,8.0,0.313,1.0,16.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,4.0,40694.0,40501.0,1523.0,18.0,1.0,3.0,3.0,40298.0,1.0,6.0,8.0,0.24100000000000002,0.0,29.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,4.0,40694.0,40483.0,1536.0,24.0,6.0,7.0,3.0,40215.0,1.0,6.0,8.0,0.3,0.0,30.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,4.0,40694.0,40483.0,760.0,88.0,8.0,9.0,12.0,40226.0,1.0,6.0,8.0,0.13699999999999998,1.0,131.0,1.0,1.0,1.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7.0,8.0,0.0,4.0,40694.0,40494.0,1553.0,13.0,1.0,1.0,1.0,40303.0,1.0,6.0,8.0,0.526,0.0,19.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40694.0,40483.0,1410.0,31.0,2.0,4.0,4.0,40256.0,1.0,6.0,8.0,0.382,0.0,55.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,0.0,4.0,40694.0,40452.0,1396.0,26.0,3.0,3.0,2.0,40282.0,1.0,6.0,8.0,0.36700000000000005,0.0,30.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,4.0,40694.0,40490.0,1587.0,16.0,2.0,2.0,2.0,40311.0,1.0,6.0,8.0,0.25,0.0,16.0,2.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,1.0,4.0,40694.0,40466.0,1228.0,14.0,6.0,7.0,2.0,40242.0,1.0,-1.0,8.0,0.5,0.0,18.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40694.0,40330.0,743.0,115.0,12.0,16.0,19.0,40303.0,0.0,6.0,8.0,0.22399999999999998,0.0,156.0,0.0,1.0,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.0,8.0,0.0,4.0,40694.0,40466.0,1651.0,19.0,7.0,6.0,3.0,40282.0,1.0,0.0,8.0,0.45799999999999996,0.0,24.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,1.0,4.0,40694.0,40452.0,1583.0,2.0,13.0,15.0,1.0,40200.0,1.0,6.0,8.0,0.2,0.0,5.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11.0,12.0,0.0,4.0,40694.0,40466.0,1557.0,3.0,0.0,3.0,1.0,40284.0,1.0,9.0,12.0,0.667,0.0,3.0,2.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.0,8.0,1.0,4.0,40694.0,40473.0,1478.0,34.0,4.0,4.0,3.0,40204.0,1.0,4.0,8.0,0.37200000000000005,0.0,43.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.0,12.0,1.0,4.0,40694.0,40452.0,1592.0,12.0,1.0,2.0,1.0,40241.0,1.0,-1.0,12.0,0.539,0.0,13.0,2.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40694.0,40452.0,1910.0,48.0,4.0,4.0,10.0,40199.0,1.0,7.0,8.0,0.319,0.0,119.0,2.0,1.0,1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40694.0,40483.0,1899.0,20.0,4.0,6.0,3.0,40212.0,1.0,6.0,8.0,0.308,0.0,26.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,1.0,5.0,40694.0,40483.0,1680.0,3.0,1.0,1.0,2.0,40215.0,0.0,8.0,9.0,0.5,0.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,1.0,5.0,40694.0,40483.0,1899.0,39.0,0.0,0.0,6.0,40214.0,1.0,6.0,8.0,0.25,0.0,64.0,2.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40694.0,40452.0,808.0,14.0,0.0,2.0,2.0,40255.0,1.0,7.0,12.0,0.297,0.0,37.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40694.0,40483.0,1629.0,16.0,0.0,1.0,2.0,40277.0,1.0,6.0,8.0,0.2,0.0,20.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40694.0,40479.0,2061.0,14.0,8.0,6.0,2.0,40239.0,1.0,6.0,8.0,0.6,0.0,15.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,4.0,40694.0,40466.0,1768.0,16.0,5.0,7.0,3.0,40288.0,1.0,7.0,8.0,0.424,0.0,33.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,5.0,40694.0,40466.0,853.0,12.0,2.0,3.0,3.0,40200.0,1.0,6.0,8.0,0.188,0.0,32.0,2.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,1.0,5.0,40694.0,40466.0,774.0,23.0,6.0,9.0,5.0,40315.0,1.0,-1.0,8.0,0.18899999999999997,0.0,37.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40694.0,40513.0,2165.0,12.0,1.0,4.0,2.0,40236.0,1.0,1.0,8.0,0.133,0.0,15.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11.0,12.0,1.0,5.0,40694.0,40452.0,1898.0,20.0,8.0,8.0,5.0,39933.0,1.0,0.0,12.0,0.429,0.0,35.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,1.0,5.0,40694.0,40452.0,1499.0,11.0,0.0,0.0,3.0,40208.0,1.0,-1.0,8.0,0.75,0.0,20.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40694.0,40483.0,1987.0,13.0,7.0,8.0,2.0,40214.0,1.0,7.0,8.0,0.294,0.0,17.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40694.0,40459.0,1715.0,25.0,4.0,5.0,3.0,40204.0,1.0,6.0,8.0,0.326,0.0,43.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,3.0,40694.0,40497.0,688.0,15.0,2.0,3.0,1.0,40312.0,1.0,6.0,8.0,0.158,0.0,19.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8.0,8.0,0.0,4.0,40694.0,40456.0,1529.0,48.0,14.0,20.0,6.0,40269.0,1.0,6.0,8.0,0.214,0.0,70.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10.0,11.0,0.0,5.0,40694.0,40466.0,1729.0,8.0,2.0,2.0,1.0,40271.0,0.0,-1.0,11.0,0.1,0.0,20.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6.0,8.0,1.0,5.0,40694.0,40497.0,1774.0,2.0,1.0,7.0,2.0,40264.0,1.0,0.0,8.0,0.0,1.0,7.0,2.0,0.0,1.0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,4.0,40694.0,40494.0,822.0,25.0,4.0,5.0,2.0,40333.0,1.0,-1.0,8.0,0.265,0.0,34.0,1.0,1.0,1.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,5.0,40694.0,40480.0,2140.0,20.0,1.0,2.0,3.0,40246.0,1.0,6.0,8.0,0.308,0.0,26.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40694.0,40452.0,1728.0,12.0,7.0,10.0,3.0,40214.0,1.0,7.0,8.0,0.313,0.0,16.0,2.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40694.0,40490.0,1654.0,8.0,4.0,3.0,1.0,40267.0,1.0,0.0,8.0,0.222,0.0,9.0,2.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40694.0,40483.0,2226.0,13.0,1.0,6.0,3.0,40415.0,1.0,6.0,8.0,0.2,0.0,15.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9.0,9.0,0.0,5.0,40694.0,40482.0,2114.0,4.0,4.0,11.0,1.0,40416.0,1.0,9.0,9.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,8.0,0.0,5.0,40694.0,40492.0,1948.0,2.0,2.0,2.0,1.0,40430.0,1.0,-1.0,12.0,0.14300000000000002,0.0,7.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9.0,12.0,0.0,5.0,40694.0,40483.0,2226.0,2.0,1.0,2.0,1.0,40444.0,1.0,9.0,12.0,0.33299999999999996,0.0,6.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40694.0,40487.0,688.0,15.0,3.0,5.0,1.0,40446.0,1.0,6.0,8.0,0.11800000000000001,0.0,17.0,2.0,1.0,1.0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11.0,11.0,0.0,5.0,40694.0,40497.0,1898.0,6.0,0.0,0.0,1.0,40465.0,1.0,-1.0,12.0,0.462,0.0,13.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40694.0,40522.0,1788.0,10.0,1.0,2.0,2.0,40484.0,1.0,6.0,8.0,0.235,0.0,17.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40694.0,40515.0,2006.0,8.0,3.0,8.0,1.0,40485.0,1.0,0.0,8.0,0.1,0.0,10.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,5.0,40694.0,40466.0,2123.0,34.0,6.0,7.0,5.0,40220.0,1.0,6.0,8.0,0.308,1.0,39.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.0,8.0,0.0,6.0,40694.0,40481.0,1572.0,5.0,1.0,0.0,1.0,40206.0,1.0,-1.0,6.0,0.04,0.0,25.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.0,8.0,0.0,6.0,40694.0,40473.0,2400.0,7.0,2.0,3.0,1.0,40310.0,1.0,6.0,8.0,0.154,0.0,13.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,6.0,40694.0,40471.0,2475.0,8.0,1.0,4.0,3.0,40417.0,0.0,4.0,8.0,0.091,0.0,22.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8.0,8.0,0.0,7.0,40694.0,40501.0,2819.0,0.0,0.0,1.0,5.0,40232.0,0.0,-1.0,8.0,0.0,0.0,39.0,0.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40695.0,40480.0,615.0,20.0,4.0,2.0,2.0,40297.0,1.0,-1.0,8.0,0.111,1.0,36.0,1.0,1.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40695.0,40480.0,567.0,5.0,1.0,3.0,1.0,40331.0,1.0,0.0,6.0,0.368,1.0,19.0,2.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40695.0,40477.0,599.0,4.0,2.0,3.0,1.0,40338.0,1.0,0.0,6.0,0.0,1.0,12.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,4.0,0.0,2.0,40695.0,40451.0,554.0,0.0,0.0,3.0,1.0,40339.0,0.0,0.0,6.0,0.0,1.0,38.0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.0,8.0,0.0,3.0,40695.0,40481.0,1139.0,25.0,2.0,3.0,3.0,40297.0,1.0,6.0,8.0,0.21899999999999997,0.0,32.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,3.0,40695.0,40522.0,1173.0,17.0,7.0,8.0,3.0,40291.0,1.0,5.0,8.0,0.345,0.0,29.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40695.0,40501.0,599.0,37.0,5.0,6.0,8.0,40291.0,1.0,5.0,8.0,0.278,0.0,72.0,2.0,1.0,1.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,3.0,40695.0,40449.0,1366.0,4.0,2.0,3.0,1.0,40261.0,1.0,7.0,8.0,0.4,0.0,5.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6.0,7.0,0.0,3.0,40695.0,40452.0,1869.0,6.0,0.0,0.0,1.0,40256.0,1.0,6.0,8.0,0.429,0.0,7.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.0,8.0,0.0,3.0,40695.0,40469.0,1478.0,8.0,4.0,4.0,1.0,40253.0,1.0,0.0,12.0,0.083,0.0,12.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40695.0,40483.0,1067.0,17.0,2.0,3.0,3.0,40345.0,1.0,6.0,8.0,0.152,0.0,33.0,1.0,1.0,1.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,8.0,0.0,3.0,40695.0,40449.0,2042.0,3.0,1.0,4.0,2.0,40395.0,1.0,6.0,8.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40695.0,40466.0,949.0,33.0,3.0,4.0,3.0,40421.0,1.0,6.0,8.0,0.385,0.0,39.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40695.0,40497.0,769.0,62.0,3.0,4.0,7.0,40436.0,0.0,6.0,8.0,0.198,0.0,91.0,0.0,1.0,1.0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8.0,8.0,0.0,3.0,40695.0,40564.0,999.0,0.0,0.0,1.0,1.0,40474.0,0.0,-1.0,8.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.0,8.0,1.0,4.0,40695.0,40476.0,1399.0,38.0,2.0,2.0,3.0,40223.0,1.0,0.0,8.0,0.298,0.0,47.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,0.0,4.0,40695.0,40452.0,1664.0,7.0,2.0,1.0,1.0,40253.0,1.0,6.0,8.0,0.214,0.0,14.0,2.0,0.0,1.0,3.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7.0,7.0,0.0,4.0,40695.0,40466.0,1388.0,27.0,5.0,6.0,3.0,40297.0,1.0,6.0,8.0,0.225,0.0,40.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,4.0,40695.0,40466.0,1631.0,20.0,9.0,11.0,3.0,40306.0,1.0,6.0,8.0,0.0,0.0,26.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11.0,12.0,0.0,4.0,40695.0,40456.0,2331.0,4.0,0.0,1.0,2.0,40283.0,1.0,9.0,12.0,0.625,0.0,8.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,1.0,4.0,40695.0,40497.0,1520.0,22.0,2.0,1.0,3.0,40205.0,1.0,0.0,8.0,0.424,0.0,33.0,2.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7.0,8.0,1.0,4.0,40695.0,40487.0,1599.0,10.0,5.0,8.0,2.0,40095.0,0.0,6.0,8.0,0.055999999999999994,0.0,18.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,0.0,4.0,40695.0,40482.0,1498.0,8.0,7.0,7.0,1.0,40431.0,1.0,6.0,8.0,0.091,0.0,11.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,4.0,40695.0,40570.0,1631.0,10.0,1.0,3.0,2.0,40465.0,1.0,6.0,8.0,0.263,0.0,19.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.0,12.0,0.0,4.0,40695.0,40445.0,1648.0,3.0,1.0,5.0,1.0,40247.0,1.0,0.0,12.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.0,8.0,0.0,4.0,40695.0,40449.0,1578.0,4.0,2.0,2.0,1.0,40243.0,1.0,4.0,8.0,0.25,0.0,4.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.0,8.0,1.0,4.0,40695.0,40466.0,1815.0,12.0,4.0,8.0,2.0,40292.0,1.0,6.0,8.0,0.188,0.0,16.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.0,8.0,0.0,4.0,40695.0,40497.0,889.0,4.0,0.0,5.0,1.0,40261.0,1.0,0.0,8.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6.0,9.0,0.0,4.0,40695.0,40473.0,1790.0,5.0,0.0,1.0,1.0,40270.0,1.0,0.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7.0,8.0,0.0,4.0,40695.0,40497.0,1837.0,6.0,1.0,3.0,1.0,40424.0,1.0,7.0,8.0,0.16699999999999998,0.0,12.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6.0,8.0,0.0,4.0,40695.0,40501.0,1611.0,8.0,1.0,1.0,1.0,40465.0,1.0,-1.0,8.0,0.125,0.0,8.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.0,8.0,0.0,5.0,40695.0,40522.0,1799.0,5.0,4.0,10.0,3.0,40453.0,1.0,6.0,9.0,0.071,0.0,14.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.0,8.0,1.0,5.0,40695.0,40467.0,2129.0,33.0,2.0,3.0,3.0,40192.0,1.0,6.0,8.0,0.33299999999999996,0.0,45.0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8.0,8.0,0.0,5.0,40695.0,40480.0,1934.0,2.0,1.0,1.0,1.0,40305.0,1.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8.0,8.0,0.0,5.0,40695.0,40470.0,1917.0,19.0,2.0,5.0,2.0,40228.0,1.0,7.0,8.0,0.324,0.0,34.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.0,6.0,0.0,5.0,40695.0,40482.0,1979.0,20.0,4.0,4.0,2.0,40199.0,1.0,-1.0,12.0,0.48200000000000004,0.0,27.0,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
